File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
a4301e51-a0b7-4474-82ea-808a5c725581	a23c8f97-7331-4e09-b71f-17cc89f0a30b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FE-A234	TCGA-FE-A234-01A	Primary Tumor
2ee74c8b-a3f0-4869-ae47-a736c7c90a8d	aa30375f-0af7-44a5-99eb-f764de59a448.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-ET-A2N4	TCGA-ET-A2N4-01A	Primary Tumor
0d49e109-9873-44d2-8ee1-2352e11558e0	1287b3b0-ce43-48b3-8ba7-6de02238f49c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-J8-A3O2	TCGA-J8-A3O2-06A	Metastatic
788fed5b-f22d-420b-bdf9-b3115f8b0e55	dc9d042c-795a-4f37-9995-c5b9de6bb537.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A3PR	TCGA-BJ-A3PR-01A	Primary Tumor
9bad9b53-ba9c-44b3-a218-45df7205297a	98758cd9-71da-4416-a4eb-b250b4992439.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-ET-A3DT	TCGA-ET-A3DT-01A	Primary Tumor
432e5d8e-50aa-415d-be73-cc8e69706cdc	a1341a01-9519-400c-b1b1-765284475abe.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A2PO	TCGA-DJ-A2PO-01A	Primary Tumor
fab660ab-7f5f-4ce4-a831-c5b68c17e93b	eb7ec9bf-b081-4a44-9597-081554acdb91.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A45D	TCGA-BJ-A45D-01A	Primary Tumor
4084da46-87a4-4366-9b6b-432646758e16	171f24e7-97a1-43fc-b8a1-4850440ae57c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A3ZK	TCGA-EL-A3ZK-11A	Solid Tissue Normal
b9951d28-1c4c-4ec9-aa8f-87d3fd487a3e	bbde728c-0e91-4c39-8c61-a40f0448edd3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FE-A3PC	TCGA-FE-A3PC-01A	Primary Tumor
c502ad26-ead7-4a00-97bf-f563f9d6a107	8dbf863f-9a19-49cc-98aa-7553e64587f9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EM-A1YE	TCGA-EM-A1YE-01A	Primary Tumor
a8bcc911-898c-4a88-8bf5-279ba2d9fc3f	63905449-33f5-4140-bf0e-43bffb1ff079.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-KS-A4IC	TCGA-KS-A4IC-01A	Primary Tumor
2de1b6ad-a690-43af-9796-6298697e0135	b2636ae4-2bc4-4859-aa73-d009a6091ee4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-ET-A3BX	TCGA-ET-A3BX-01A	Primary Tumor
031e6d2b-86c1-46ee-b891-2f08a2da740c	647c88cc-9317-4f8b-9a15-5afa9447ca41.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A4K6	TCGA-EL-A4K6-01A	Primary Tumor
6551e593-804f-4df0-b790-087e4e20bd66	1e6c953c-adfd-4910-b72d-4b563fe53161.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EM-A1CW	TCGA-EM-A1CW-01A	Primary Tumor
3b0a415a-d7bc-4cad-8d9a-5a4802e5671d	1e50148d-ecdc-4f44-8950-8d952e83c085.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-ET-A3BN	TCGA-ET-A3BN-01A	Primary Tumor
58e0e922-68d9-4471-a7a2-d2b3e65393b6	6f0c1d40-b62f-43c9-a369-70c68237af78.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EM-A3O8	TCGA-EM-A3O8-01A	Primary Tumor
458532c5-07e8-41df-8360-358609cf8167	321d169d-5c70-4250-81f6-90b19686aa7f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A0ZB	TCGA-BJ-A0ZB-01A	Primary Tumor
05efaed7-867a-4204-8c55-77c02e9de88e	71172b80-3f67-4471-9109-fe09337324aa.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EM-A3ST	TCGA-EM-A3ST-01A	Primary Tumor
236a6a5b-c11f-43d7-9232-cc95567a0cf2	e15b65c8-dc73-44e5-a040-0a021933c67d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FY-A3TY	TCGA-FY-A3TY-11A	Solid Tissue Normal
12a437d4-ebb5-47bd-a820-bfde7ebd388d	22d4155a-7e0f-4b3e-ab2d-aef09d0cd196.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A4UQ	TCGA-DJ-A4UQ-01A	Primary Tumor
791942eb-44cb-4ea2-b02c-47a0f5a62d54	3c9f5700-fe30-4190-94fd-6b15c77b86de.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A0ZA	TCGA-BJ-A0ZA-01A	Primary Tumor
581fc2be-58f7-41cf-b5aa-187f1ec54048	c6edba80-3863-4619-97e8-c244d3d441e5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A2N8	TCGA-BJ-A2N8-11A	Solid Tissue Normal
a5970755-60ff-4e8c-864d-25c5137f0b16	ffa0734e-c2e4-4a2e-9478-65fad85a4094.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A3UY	TCGA-DJ-A3UY-01A	Primary Tumor
bf2ca39f-50cb-47fa-ae08-b5778d081eab	dedae84b-816b-45c8-a1f7-9beb08afac2c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A0Z3	TCGA-BJ-A0Z3-01A	Primary Tumor
0f100e55-b496-49e0-b95e-7baa795f8314	d8161cce-a789-4ca7-a580-876f3283af04.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A13P	TCGA-DJ-A13P-01A	Primary Tumor
1262d00b-7efb-43df-9d18-b56208061cda	5ce46b54-091d-4224-a7c8-65db24728f18.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-KS-A4I9	TCGA-KS-A4I9-01A	Primary Tumor
2d080720-ff60-44e2-aa11-e1d9f7b174e3	afa149a6-5e0c-487e-8546-4875ef947eab.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FY-A3ON	TCGA-FY-A3ON-01A	Primary Tumor
de894ca6-2a9c-4aef-9156-d5262fde5dee	74d77147-c1e9-4929-af0e-6183a5b76eaf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A3D0	TCGA-EL-A3D0-01A	Primary Tumor
870e38dc-c68d-4cad-a296-9c484c836f25	e9b27f32-7f18-48a4-b0f1-45d600b27ca2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A3F0	TCGA-BJ-A3F0-01A	Primary Tumor
310694a5-3eb3-48f6-af11-e7f43a3ba933	0ae7e9ec-421a-4509-bc2f-2a50ac2f7489.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A2NA	TCGA-BJ-A2NA-01A	Primary Tumor
025fab8b-696f-4a7a-b651-68019b68052b	d08ef5f8-c266-44fb-933a-805acc1421f4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-E3-A3E5	TCGA-E3-A3E5-01A	Primary Tumor
418e3575-a658-40ee-9cab-4086df105ab0	094fcb74-4bc2-4024-830d-3b3bca698298.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A3V9	TCGA-DJ-A3V9-01A	Primary Tumor
f541853a-b1c0-4d32-905f-c5286bd6c046	53c22805-25bf-4e1d-8445-58b6f3c1de97.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A1QN	TCGA-DJ-A1QN-01A	Primary Tumor
797ced25-2140-4f19-b9ba-6903852d9ec5	16a19432-8aee-4879-a1f6-f74f31259568.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A4V0	TCGA-DJ-A4V0-01A	Primary Tumor
87fb3c6b-f458-442a-9cab-ae80c8d5be77	9cc492ea-e693-4cf5-a914-178f9a141602.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A3VM	TCGA-DJ-A3VM-01A	Primary Tumor
7ea516ce-35b9-4ae8-9597-a6dd6e897cc8	e4fb39f0-a875-494b-a4c6-befbf9f6b0a7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A13R	TCGA-DJ-A13R-01A	Primary Tumor
d7febd62-d6ae-442b-a8b5-c0a26641c1f8	652dcd92-d67e-44cc-912b-ecc2cc454e2a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DE-A0Y3	TCGA-DE-A0Y3-01B	Primary Tumor
194b4497-e311-4a8e-9ff9-fb6a5e70aa5c	a7a10ae1-8132-49a8-af1d-042e370e79a5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A2QA	TCGA-DJ-A2QA-01A	Primary Tumor
c83f5e0c-0f44-4bda-8818-0fb899bd634b	aaf22d35-b0cd-4749-b9e4-9c613095ad26.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A4JX	TCGA-EL-A4JX-01A	Primary Tumor
6db88f0c-921f-4113-897b-8c0822bc59a7	787e639f-885f-4fcd-8592-39e3cf6d9e3f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A3TB	TCGA-EL-A3TB-01A	Primary Tumor
48f1aa99-bdc4-4c76-b468-0bf03c0407c7	94265eda-f666-485b-b1cb-0c39f4cbe4ef.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A3VF	TCGA-DJ-A3VF-01A	Primary Tumor
d001e17d-f372-4b0b-9444-c8e2755c23ae	7d829643-9547-416d-98e0-53b5d7dd1674.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A4UW	TCGA-DJ-A4UW-01A	Primary Tumor
ee8de53c-863d-4ab0-968a-2c150c1ebe08	6330e0db-2cc6-4907-b1cf-664721657d92.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A45C	TCGA-BJ-A45C-01A	Primary Tumor
3c3026ed-1c30-44c4-a8db-4f4198f5da57	36b09f2b-adcd-43e3-bad8-7aad1c191736.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-MK-A4N6	TCGA-MK-A4N6-01A	Primary Tumor
000e5bf7-381b-484f-899c-9fc61a526648	503d7596-c990-431a-b54c-64fb42b64fa4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-J8-A42S	TCGA-J8-A42S-01A	Primary Tumor
129d2bb5-5136-4b96-95f2-4c9f5ca42b68	d48446cb-4ae2-418b-bc76-5b943cc7d394.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-ET-A40Q	TCGA-ET-A40Q-01A	Primary Tumor
4c276661-6132-498e-9ee5-457972c9275f	fe4a6e5c-e083-4238-b4c9-2ae1448e4f0e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FE-A3PB	TCGA-FE-A3PB-01A	Primary Tumor
286f0cc1-f7cc-47d1-929d-820a90918485	6a83da9c-2564-4da1-95fe-a2e02a1c4063.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A3UP	TCGA-DJ-A3UP-01A	Primary Tumor
176e0e3f-0505-4129-a1b1-fc152549b831	0c6124e6-7300-4f48-9e41-f782469f0d1e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FY-A3YR	TCGA-FY-A3YR-01A	Primary Tumor
a8ea2110-b5f0-46e4-856f-a621f875a599	1fd09fef-7250-4bab-9e2d-74381b9820a6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-E8-A2EA	TCGA-E8-A2EA-01A	Primary Tumor
e790d6b7-3396-41ca-8be7-1db5bda69787	77fec431-d4c0-4c50-b0ec-377bad3b05db.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FY-A3WA	TCGA-FY-A3WA-01A	Primary Tumor
f4ef96b6-7beb-4177-9a9d-6c640e486521	26165d45-d69e-4bd9-9b80-b8a1304f5eb9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FY-A40N	TCGA-FY-A40N-01A	Primary Tumor
0e4b0f54-ce35-4342-a3f5-40db82baf2dd	ce1fdb0f-383b-40fd-bc47-d56c31015d1d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A3H4	TCGA-EL-A3H4-01A	Primary Tumor
e5907b7a-754f-418b-85da-2c92385842a0	5b6ae774-1f1e-4c37-9a83-589e4c8ef455.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-E8-A2JQ	TCGA-E8-A2JQ-01A	Primary Tumor
b8127036-a807-4677-9e8d-03a9fb7d380a	b98bbb76-609f-434d-94a9-adc9c731e0e8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FY-A3R8	TCGA-FY-A3R8-01A	Primary Tumor
9bdb1e22-c624-4961-b20e-6720a8214090	06c8c506-3840-4b93-b98f-4f7735b38403.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A2Q0	TCGA-DJ-A2Q0-01A	Primary Tumor
2aac6657-b46d-468e-90b2-6ee1ade4dbb0	ed03e4cd-b25c-4849-be4b-3eb1da01d8ad.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-KS-A4I3	TCGA-KS-A4I3-01A	Primary Tumor
019e72b4-ad10-4aa5-a110-5d1c0105676e	790380d2-d59f-43b9-8825-3a58bf336ae8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EM-A1CT	TCGA-EM-A1CT-01A	Primary Tumor
da787504-87a1-4dfb-8126-a20b6ea84b0a	44a2e508-1694-4a27-b51d-bcf5b74bf4a7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A3ZN	TCGA-EL-A3ZN-01A	Primary Tumor
72c106be-dcc4-48a5-8f69-fed3d51c4ffb	6ed8af5c-a590-4de1-9110-59d0d383860f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-ET-A40T	TCGA-ET-A40T-01A	Primary Tumor
a8637c81-bf67-41cc-bfd9-8345ed1aa897	1d026d7a-c963-4c32-b821-b0d15fb2d2df.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-BJ-A0ZJ	TCGA-BJ-A0ZJ-01A	Primary Tumor
01c52bfc-b661-4fa9-badb-b47b62e27187	94f7a01d-d18d-4cc9-92eb-62224085b278.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A4K1	TCGA-EL-A4K1-01A	Primary Tumor
52945ec6-ecd8-474e-b302-145a64313586	3d8cbf88-82f5-4b23-875c-899b5e56f577.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-ET-A3DU	TCGA-ET-A3DU-01A	Primary Tumor
11566156-2ea8-49cf-b796-a622fa18a239	6a4e7c31-18a5-40b5-83d3-30effc23791b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EM-A2CU	TCGA-EM-A2CU-01A	Primary Tumor
169afd7c-c4d3-4cff-90f5-5f1f7b253d08	ea09ecb2-0d40-4e50-a542-b94996cd5bb4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A1QG	TCGA-DJ-A1QG-01A	Primary Tumor
cd9b19e6-2165-48a1-bee5-98b5aa6b6371	b085d23f-3e65-4c75-99e5-32e925abeca9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-ET-A25J	TCGA-ET-A25J-01A	Primary Tumor
c24a9d84-2195-4a9f-ad58-62a447152cef	d5ee3648-0adc-43ed-a110-bbaf84de9a99.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EM-A2CN	TCGA-EM-A2CN-01A	Primary Tumor
3ea7ceed-7dca-4002-ba40-b7c1fbd9ded3	cf1034c1-a807-4a07-a06f-50ac121bb4a9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A2PQ	TCGA-DJ-A2PQ-01A	Primary Tumor
16ef89a2-333f-4e09-9e9e-57c40b5d7278	5522fb46-a653-4edb-b898-d0f2a3c72d5c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-FE-A239	TCGA-FE-A239-01A	Primary Tumor
ac4601dd-3bc1-4e58-a821-c4b8c86572cc	2c3afc04-faee-4de7-a889-50d48ee7894d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EM-A2P3	TCGA-EM-A2P3-01A	Primary Tumor
6b03bfaa-8e03-42db-a597-479fde4397ab	28def1e0-b2c0-4a47-88b2-b9214bba843a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A3N3	TCGA-EL-A3N3-11A	Solid Tissue Normal
bae3780e-c4e5-46b2-8ba9-c8d8eaa87e53	2a1aa470-2e0f-47f8-a16d-8afa7069de2d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A3UZ	TCGA-DJ-A3UZ-01A	Primary Tumor
2b745066-8d5b-4a2c-ace3-46aea30b15f4	60f5bfe0-c71e-4fbc-bb40-5a8e01009e5b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-DJ-A2Q3	TCGA-DJ-A2Q3-01A	Primary Tumor
93bce2e3-5c54-42de-a695-9973f05c9cd3	82a6f9f8-d16a-48a6-95ac-483c66594574.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A4K0	TCGA-EL-A4K0-01A	Primary Tumor
27f83d53-deb6-4dbf-82e3-356e6e075087	19541d7a-f911-4eff-902e-ca83e90c855b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-EL-A3T8	TCGA-EL-A3T8-01A	Primary Tumor
6887e143-4b84-423e-86df-4865ac45ea78	d4f97dfe-dc81-4696-b781-e658ac291194.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-THCA	TCGA-E8-A417	TCGA-E8-A417-01A	Primary Tumor
